,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,
83,1,97.14,97.16,0,0,0,0,50.52,34.59,0,30.34,0,66.43,2.97,34.51,30.08,70.19,30.04,86.35,20.19,82.86,20.09,68.99,32.54,31.64,1,96.39,96.41,0,36.81,0,0,50.81,35.55,0,30.81,0,70.83,2.98,34.91,29.93,88.83,30.01,85.74,20.76,81.78,20.65,67.99,32.86,31.96,1,96.51,0,96.51,0,0,0,50.27,35.83,0,29.73,0,75.76,2.98,34.85,29.79,70.04,29.75,86.57,21,81.52,20.9,71.77,32.3,31.4,0,97.18,97.2,0,0,0,0,50.51,0,0,31.26,0,67.64,2.97,34.49,30.11,69.9,30.07,86.4,26.8,60.88,26.69,72.53,32.58,31.68,1,114.67,0,0,0,0,0,51.67,37.69,0,0,0,56.52,2.99,24.81,32.41,70.54,32.37,86.37,27.51,84.57,27.51,55.56,30.84,29.94,1,93.5,93.52,0,0,0,0,49.76,34.4,0,29.97,0,0,2.98,36.45,27.77,70.68,27.73,85.54,16.75,79.83,22.56,72.64,39.39,29.15,0,96.87,96.89,0,0,0,0,50.68,34.91,0,30.1,0,66.82,2.98,34.65,30.29,70.6,30.25,86.25,20.46,82.58,20.35,70.02,32.76,31.86,1,118.07,0,0,0,0,0,49.94,0,0,0,0,67.99,2.99,22.86,28.59,67.66,28.55,86.01,28.66,62.48,28.66,54.25,31.05,30.15,0,119.77,0,0,0,0,0,49.97,34.38,0,30.66,0,54.01,2.99,21.88,28.83,70.28,28.79,86.19,18.54,81.57,18.43,66.26,31.23,30.33,1,80.19,80.21,0,0,0,0,49.38,38.85,0,33.79,0,0,2.98,43.33,26.52,69.24,26.48,85.01,31.84,86.77,31.71,68.41,50.46,27.89,1,117.93,0,0,34.06,0,0,48.43,39.86,0,34.14,0,0,2.98,22.94,23.21,86.91,23.28,83.61,32.87,85.79,32.73,68.11,51.78,24.97,1,97.37,97.39,0,0,0,0,40.27,35.1,0,30.71,0,64.84,2.97,34.39,30.3,70.45,30.27,79.6,19.99,81.81,19.88,67.58,32.68,31.78,1,92.13,92.15,0,0,0,49,0,35.95,0,30.58,0,0,2.98,37.18,26.73,69.51,26.7,86.01,22.62,82.94,22.51,70.64,40.49,28.1,1,97.17,97.19,0,0,0,0,50.75,37.46,0,0,0,66.66,2.97,34.49,30.26,70.43,30.21,84.55,26.01,83.5,26.01,54.86,32.72,31.82
84,1,97.17,97.19,0,0,0,0,50.77,0,0,31.26,0,66.22,2.97,34.49,30.25,67.56,30.21,86.02,26.76,62.62,26.64,72.47,32.71,31.81,1,96.09,96.11,0,36.53,0,0,50.29,35.19,0,30.86,0,72.7,2.98,35.07,29.83,89.25,29.91,86.67,20.93,82.57,20.82,67.99,32.76,31.86,1,96.21,0,96.21,36.29,0,0,50.36,35.72,0,30.08,0,80.33,2.98,35.01,28.88,88.71,28.95,85.58,21.04,81.76,20.94,70.69,31.85,30.95,0,97.65,97.67,0,36.66,0,0,50.37,35.01,0,29.37,0,69.08,2.97,34.24,29.13,88.3,29.2,85.81,20.19,82.14,20.09,72.1,32.05,31.15,1,117.19,0,0,0,0,0,51.12,35.12,0,30.94,0,60.2,2.99,23.37,30.87,69.53,30.83,85.95,20.07,81.84,19.96,66.88,30.37,29.47,1,92.06,92.08,0,0,0,0,49.92,38.34,0,0,0,0,2.98,37.22,27.23,70.77,27.19,84.7,28.59,84.42,29.38,56.91,40.68,28.61,0,97.55,97.56,0,0,0,0,50.65,34.62,0,30.2,0,63.04,2.97,34.29,30.37,69.18,30.33,86.39,20.18,82.81,20.08,69.42,32.82,31.92,1,120.08,0,0,36.26,0,0,49,0,0,22.75,22.72,62.88,2.99,21.7,27.37,87.26,27.44,86.71,22.47,62.7,22.24,91.69,30.23,29.33,0,119.53,0,0,35.7,0,0,49.81,34.39,0,30.58,0,59.9,2.99,22.02,27.9,88.8,27.97,85.68,18.68,81.69,18.57,66.69,30.74,29.84,1,72.36,72.37,0,34.06,0,0,47.42,40.5,0,33.51,0,0,2.99,47.19,22.84,86.52,22.91,85.08,37.44,89.08,37.31,75.1,56.08,24.59,1,117.5,0,0,33.06,0,0,48.43,40.58,0,34.7,0,0,2.99,23.19,22.46,87.77,22.52,82.85,38.26,89.75,38.12,71.33,57.19,24.2,1,97.04,97.06,0,36.11,0,0,39.84,34.82,0,30.59,0,69.81,2.97,34.56,29.47,89.63,29.55,79.51,20.21,82.5,20.1,68.17,32.27,31.37,1,92.36,92.38,0,33.73,0,48.11,0,35.76,0,30.45,0,0,2.98,37.06,22.84,87.08,22.91,83.93,22.68,83.33,22.57,71.12,40.43,24.59,1,97.03,97.05,0,0,0,0,50.74,34.98,0,30.86,0,65.21,2.98,34.57,30.39,71.13,30.35,86,20.17,82.19,20.06,67.23,32.84,31.94
85,1,96.21,96.23,0,36.99,0,0,51.56,0,0,31.03,0,69.16,2.98,35.01,30.46,71.26,30.42,84.65,27.22,60.54,27.1,73.71,32.94,32.04,1,96.56,96.58,0,36.36,0,0,49.99,34.9,0,30.59,0,71.87,2.98,34.82,29.68,89.4,29.76,87.11,20.83,82.97,20.72,68.78,32.61,31.71,1,96.43,0,96.43,36.13,0,0,49.18,34.81,0,30.02,0,79.66,2.98,34.89,28.84,88.97,28.91,87.84,21.14,83.43,21.03,70.98,31.79,30.89,0,97.68,97.7,0,36.5,0,0,49.99,37.09,0,0,0,70.77,2.97,34.22,29.02,88.48,29.1,86.45,25.79,83.98,25.79,54.28,31.94,31.04,1,118.12,0,0,35.98,0,0,50.74,34.95,0,30.83,0,72.53,2.99,22.83,29.28,89.68,29.35,85.23,19.53,81.59,19.42,66.71,30.63,29.73,1,93.2,93.22,0,34.12,0,0,48.29,34.1,0,0,0,0,2.98,36.61,23.39,86.98,23.46,84.04,17.02,80.61,29.73,56.5,39.68,25.15,0,97.15,97.17,0,35.25,0,0,50.78,34.5,0,29.58,0,69.1,2.97,34.5,29.42,91.08,29.48,85.29,20.51,83.34,20.41,71.73,32.32,31.42,1,98.09,98.11,0,35.42,0,0,49.11,0,0,25.01,24.97,78.25,2.97,34,27.57,88.95,27.64,86.69,22.74,60.4,22.47,86.66,30.51,29.61,0,120.38,0,0,36.25,0,0,48.99,34.12,0,30.32,0,58,2.99,21.53,27.56,87.47,27.64,86.91,18.25,81.72,18.14,67.11,30.4,29.5,1,60.17,60.18,0,32.83,0,0,47.55,42,0,34.82,0,0,2.99,52.91,22.11,87.79,22.17,84.1,45.34,93.87,45.2,77.9,64.23,23.84,1,118.51,0,0,31.17,0,0,46.12,39.68,0,34.37,0,0,2.99,22.61,22.06,90.33,22.12,86.57,36.64,89.95,36.51,71,55.35,23.75,1,97.3,97.32,0,36.85,0,0,39.59,34.64,0,29.34,0,69.27,2.97,34.42,29.38,88.21,29.47,79.79,20.43,83.01,20.33,72.43,32.19,31.29,1,89.79,89.81,0,34.24,0,47.48,0,38.09,0,0,0,0,2.98,38.41,21.99,85.38,22.05,84.16,30.12,86.43,30.12,56.13,42.25,23.74,1,97.04,97.06,0,36.34,0,0,50.71,34.87,0,30.87,0,70.09,2.97,34.56,29.36,89.1,29.43,85.81,20.18,82.37,20.06,67.23,32.27,31.37
86,1,88.14,88.16,0,36.57,0,0,49.66,0,0,0,0,0,2.98,39.27,28.27,69.25,28.23,86.23,34.16,61.38,34.16,54.03,43.32,29.65,1,95.51,95.53,0,35.93,0,0,49.99,35.55,0,30.47,0,76.18,2.98,35.38,29.64,90.12,29.71,87.08,21.09,82.11,20.98,69.44,32.57,31.67,1,96.1,0,96.1,36.8,0,0,0,36.98,0,0,0,72.3,2.98,35.07,30.39,89.32,30.51,59.67,26.92,85.3,26.92,55.91,32.91,32.01,0,97.21,97.23,0,35.91,0,0,0,34.95,0,30.9,0,64.75,2.97,34.47,30.24,90.76,30.35,65.84,19.97,82.04,19.86,66.89,32.71,31.81,1,118.12,0,0,36.52,0,0,50.73,34.68,0,30.81,0,68.57,2.99,22.83,29.01,88.43,29.09,84.98,19.57,82.1,19.46,66.81,31.75,30.85,1,91.92,91.93,0,33.89,0,0,48.12,38.26,0,30.19,0,0,2.98,37.29,22.57,86.53,22.63,83.52,28.85,84.83,21.89,71.27,40.87,24.32,0,97.92,97.94,0,37.21,0,0,50.29,0,0,31.53,0,68.92,2.97,34.09,29.19,87.36,29.27,86.04,26.58,62.84,26.47,71.38,32.11,31.21,1,97.08,97.1,0,34.61,0,0,0,0,0,25.87,25.83,72.36,2.97,34.54,29.25,92.01,29.35,58.05,22.81,61.13,22.52,84.53,31.75,30.85,0,97.52,97.54,0,36.25,0,0,49.29,0,0,30.96,0,78.22,2.97,34.3,27.92,87.84,27.99,86.7,26.25,63.9,26.13,72.99,30.87,29.97,1,38.92,38.92,0,34.14,0,0,46.75,0,0,0,0,0,3,61.88,21.2,84.75,21.26,84.62,71.11,63.05,71.11,60.74,77.41,22.94,1,118.64,0,0,32.21,0,0,47.56,0,0,35.92,0,0,2.99,22.54,20.97,87.63,21.03,82.95,55.25,63.7,55.1,83.39,65.32,22.7,1,96.49,96.51,0,35.99,0,0,40.03,0,0,31.25,0,73.96,2.98,34.86,29.36,89.75,29.45,79.13,27,62.79,26.89,72.76,32.19,31.29,1,91.92,91.94,0,34.88,0,0,0,35.86,0,31.06,0,0,2.98,37.29,25.16,87.47,25.26,61.01,22.97,83.43,22.85,69.36,40.84,26.55,1,97.69,97.71,0,36.05,0,0,50.55,34.77,0,30.7,0,68.84,2.97,34.21,29.16,89.43,29.23,85.6,19.92,82.29,19.81,67.52,32.07,31.17
87,1,93.12,93.14,0,35.61,0,0,49.83,36.03,0,31.14,0,0,2.98,36.66,27.74,69.04,27.7,85.38,21.57,81.74,21.45,67.67,39.66,29.11,1,95.85,95.87,0,36.44,0,0,0,34.97,0,30.4,0,65.89,2.98,35.2,31.11,90.68,31.22,61.67,21.1,83.12,20.99,69.68,33.59,32.69,1,96.38,0,96.38,35.74,0,0,50.18,34.88,0,31.09,0,77.61,2.98,34.92,29.11,89.91,29.18,86.17,20.85,83.04,20.74,67.14,32.05,31.15,0,97.48,97.5,0,36.64,0,0,49.86,34.84,0,30.82,0,69.12,2.97,34.32,29.17,88.44,29.25,86.85,19.9,82.14,19.79,67.09,32.08,31.18,1,117.36,0,0,36.09,0,0,50.72,0,0,32.58,0,75.53,2.99,23.27,28.98,89.18,29.05,84.96,26.46,62.54,26.34,67.53,31.01,30.11,1,92.82,92.84,0,33.46,0,0,47.67,34.68,0,30.2,0,0,2.98,36.81,21.8,86.48,21.86,83.59,18.68,81.28,21.75,71.11,40.04,23.55,0,96.5,96.51,0,35.45,0,0,49.97,0,0,0,0,76.4,2.98,34.86,29.25,90.58,29.32,86.72,29.95,62.04,29.95,57.06,32.18,31.28,1,99.32,99.34,0,34.42,0,0,49.75,33.58,0,24.59,24.56,70.32,2.97,33.33,27.79,90.88,27.85,85.67,13.91,78.36,13.64,78.86,30.67,29.77,0,97.97,97.99,0,36.11,0,0,49.25,0,0,31.48,0,77.23,2.97,34.06,27.84,88,27.91,86.7,26.06,61.97,25.95,71.03,30.78,29.88,1,92.39,92.41,0,34.32,0,0,49.19,0,0,0,0,122.39,2.98,37.04,26.15,89.4,26.21,85.11,33.92,61.37,33.92,55.73,29.38,28.48,1,117.5,0,0,34.36,0,0,49.35,0,0,0,0,121.29,2.98,23.19,26.23,89.42,26.3,84.89,33.84,63.05,33.84,56.39,29.45,28.55,1,96.87,96.89,0,34.82,0,0,39.92,0,0,31.73,0,72.73,2.98,34.65,29.37,91.78,29.44,79.28,26.86,62.3,26.74,70.95,32.16,31.26,1,111.5,0,0,32.65,0,47.77,0,0,0,32.96,0,0,2.99,26.61,20.89,86.86,20.95,82.53,29.47,63.41,29.34,69.16,39.08,22.62,1,97.13,97.15,0,34.89,0,0,50.51,34.64,0,30.05,0,71.63,2.97,34.52,29.1,91.39,29.16,85.9,20.33,82.92,20.22,70.08,32,31.1
88,1,93.27,93.29,0,35.73,0,0,47.51,35.48,0,31.35,0,0,2.98,36.57,22.26,100.75,22.41,84.42,21.67,82.8,21.55,67.08,39.64,24.23,1,95.53,95.55,0,0,0,0,50.89,0,0,31.67,0,70.6,2.98,35.37,30.92,73.1,30.88,86.46,27.82,63.19,27.7,72.13,33.41,32.51,1,95.83,0,95.83,35.89,0,0,50.09,0,0,32.54,0,80.89,2.98,35.21,29.07,89.61,29.14,86.3,27.61,63.16,27.48,68.81,32.03,31.13,0,97.7,97.72,0,35.72,0,0,49.86,34.4,0,30.67,0,69.29,2.97,34.21,29.04,89.88,29.11,86.73,19.92,82.93,19.81,67.61,31.93,31.03,1,117.95,0,0,35.9,0,0,50.69,0,0,32.17,0,76.27,2.99,22.93,28.72,89.25,28.79,84.77,26.15,61.25,26.03,68.69,30.93,30.03,1,92.76,92.78,0,32.81,0,0,47.42,33.98,0,30.53,0,0,2.98,36.84,21.05,86.76,21.11,83.28,17.6,81.39,21.92,70.2,40.12,22.78,0,96.79,96.81,0,36.31,0,0,49.78,0,0,32.41,0,74.96,2.98,34.7,29.11,88.91,29.19,86.95,26.96,61.23,26.83,68.66,32.05,31.15,1,97.79,97.81,0,34.34,0,0,49.9,33.23,0,24.25,24.21,77.03,2.97,34.16,27.78,91.01,27.85,85.37,15.06,80.08,14.8,80.84,30.7,29.8,0,97.03,97.05,0,35.9,0,0,0,0,0,31.46,0,72.03,2.97,34.57,29.43,89.96,29.54,62.88,26.48,62.22,26.36,71.52,31.94,31.04,1,92.93,92.95,0,33.95,0,0,49,0,0,33.39,0,118.45,2.98,36.75,26.38,90.24,26.44,85.71,30.66,61.65,30.53,68.75,29.57,28.67,1,118.65,0,0,0,0,0,49.84,0,0,33.53,0,108.73,2.98,22.53,28.45,72.91,28.41,86.06,30.73,61.8,30.6,68.3,31.17,30.27,1,96.68,96.7,0,34.99,0,0,39.95,0,0,31.31,0,73.95,2.98,34.76,29.35,91.46,29.43,79.22,27.04,61.84,26.92,72.59,32.16,31.26,1,117.09,0,0,33.54,0,49.2,0,0,0,31.59,0,97.85,2.99,23.43,25.26,89.8,25.32,84.26,27,61.33,26.88,71.57,28.29,27.39,1,96.53,96.55,0,35.57,0,0,50.56,0,0,31.21,0,68.46,2.98,34.84,30.33,91.44,30.44,64.24,27.03,63.09,26.91,72.91,32.82,31.92
89,1,91.87,91.88,0,35.51,0,0,47.05,35.95,0,31.24,0,0,2.98,37.32,21.41,100.22,21.55,84.39,22.36,82.67,22.25,68.15,40.49,23.36,1,94.72,94.74,0,0,0,0,52.04,0,0,31.92,0,52.04,2.98,35.81,33.45,71.69,33.4,86.62,28.21,62.21,28.09,71.64,35.85,34.95,1,95.69,0,95.69,0,0,0,50.65,0,0,32.49,0,76.21,2.98,35.29,30.2,71.42,30.16,86.21,27.72,62.77,27.6,69.13,32.71,31.81,0,96.88,96.9,0,0,0,0,50.32,0,0,31.67,0,69.3,2.98,34.65,29.99,73.53,29.95,86.66,26.71,63.35,26.6,71.01,32.46,31.56,1,118.19,0,0,0,0,0,50.89,0,0,32.49,0,75.79,2.99,22.79,29.42,70.02,29.37,84.96,25.93,60.3,25.81,67.34,31.43,30.53,1,97.81,97.83,0,34.6,0,0,49.46,34.02,0,31.72,0,100.76,2.97,34.15,25.26,88.04,25.32,83.7,16.67,80.37,28.34,72.61,28.32,27.42,0,96.53,96.55,0,35.26,0,0,0,35.44,0,30.92,0,66.33,2.98,34.84,30.58,92.23,30.69,63.91,20.37,81.59,20.26,67.25,33.06,32.16,1,97.55,97.57,0,0,0,0,50.57,36.71,0,0,0,73.9,2.97,34.29,28.86,72.93,28.82,85.03,25.47,84.36,25.47,54.99,31.36,30.46,0,97.57,97.59,0,35.19,0,0,50.24,0,0,31.38,0,77.11,2.97,34.28,28.15,89.92,28.22,85.08,26.34,61.09,26.23,71.66,31.08,30.18,1,93.59,93.61,0,34.75,0,0,48.92,36.36,0,31.41,0,113.79,2.98,36.41,26.48,89.01,26.55,85.96,23.23,82.83,23.11,68.44,29.65,28.75,1,117.26,0,0,0,0,0,50,0,0,33.15,0,105.32,2.98,23.33,28.79,73.48,28.75,86.08,30.61,61.83,30.48,69.59,31.49,30.59,1,95.87,95.89,0,0,0,0,40.73,0,0,0,0,71.69,2.98,35.19,30.73,73.19,30.71,79.35,30.3,61.13,30.3,56.38,33.16,32.26,1,116.17,0,0,0,0,49.95,0,0,0,31.67,0,92.29,2.99,23.95,26.93,74.19,26.89,84.37,27.4,61.09,27.28,71.71,29.53,28.63,1,96.07,96.09,0,0,0,0,50.79,0,0,31.63,0,58.04,2.98,35.08,32,72.68,31.99,65.46,27.23,61.93,27.12,71.67,34.23,33.33
90,1,92.53,92.55,0,0,0,0,48.28,35.4,0,30.27,0,0,2.98,36.96,25.34,70.35,25.3,85.92,22.54,83.82,22.43,71.56,40.2,26.7,1,94.76,94.78,0,0,0,0,51.92,0,0,31.09,0,51.92,2.98,35.78,33.49,74,33.45,86.93,28.4,62.28,28.29,74.7,35.9,35,1,95.84,0,95.84,0,0,0,50.6,0,0,30.95,0,74.3,2.98,35.21,30.4,73.34,30.36,86.52,27.95,61.34,27.83,74.71,32.9,32,0,96.9,96.92,0,0,0,0,50.56,0,0,31.66,0,68.19,2.98,34.64,30.15,72.31,30.11,86.34,26.77,62.73,26.66,71.11,32.62,31.72,1,119.87,0,0,0,0,0,50.75,35.23,0,30.61,0,73.7,2.99,21.82,29.39,70.97,29.35,85.21,18.28,79.85,18.17,66.18,31.63,30.73,1,96.98,97,0,34.76,0,0,49.56,0,0,0,0,103.33,2.98,34.59,25.51,88.01,25.57,83.77,23.83,61.82,34.73,57.85,28.6,27.7,0,96.63,96.65,0,0,0,0,50.92,35.57,0,30.78,0,67.52,2.98,34.78,30.4,73.79,30.36,85.88,20.33,81.32,20.22,67.65,32.87,31.97,1,98.12,98.14,0,0,0,0,49.8,36.25,0,0,0,70.31,2.97,33.98,29,73.49,28.96,86.69,25.33,85.04,25.33,55.84,31.48,30.58,0,97.53,97.55,0,0,0,0,49.68,35.27,0,28.98,0,71.4,2.97,34.3,29.19,72.58,29.15,87.12,20.06,81.57,19.96,73.15,31.67,30.77,1,93.47,93.49,0,0,0,0,49.43,36.47,0,30.42,0,102.55,2.98,36.47,28.71,72.86,28.68,87.13,23.48,82.86,23.37,72.02,31.39,30.49,1,118.99,0,0,0,0,0,49.54,36.04,0,31.03,0,86.85,2.99,22.33,28.14,71.8,28.1,86.33,21.11,81.27,21,67.61,30.71,29.81,1,96.37,96.39,0,0,0,0,40.37,35.5,0,31.1,0,65.82,2.98,34.92,30.8,73.83,30.78,79.95,20.38,81.49,20.27,66.65,33.19,32.29,1,117.88,0,0,0,0,49.66,0,35.43,0,29.71,0,83.34,2.99,22.97,26.9,72.84,26.86,84.91,19.87,81.1,19.77,70.71,29.44,28.54,1,95.98,96,0,0,0,0,50.09,0,0,31.23,0,70.2,2.98,35.13,30.53,73.57,30.49,85.27,27.39,61.83,27.27,73.2,33.02,32.12
91,1,91.7,91.72,0,0,0,0,48.01,35.82,0,30.63,0,0,2.98,37.4,24.85,69.43,24.81,85.91,22.84,83.37,22.72,70.69,40.72,26.21,1,93.77,93.79,0,0,0,0,52.11,0,0,0,0,52.11,2.98,36.31,34.39,72.26,34.34,87.41,31.83,61.21,31.83,57.47,36.79,35.89,1,95.7,0,95.7,0,0,0,50.75,0,0,31.28,0,73.38,2.98,35.28,30.61,72.83,30.57,86.44,27.99,61.4,27.88,73.65,33.11,32.21,0,96.65,96.67,0,0,0,0,50.07,0,0,31.38,0,68.02,2.98,34.77,30.35,73.1,30.31,87.51,26.97,61.77,26.86,72.26,32.81,31.91,1,120.6,0,0,0,0,0,50.76,35.06,0,30.54,0,71.47,2.99,21.4,29.3,69.43,29.26,85.1,17.84,79.71,17.73,65.97,31.78,30.88,1,96.26,96.28,0,0,0,0,50.28,0,0,0,0,96.08,2.98,34.98,27.61,71.34,27.57,84.35,30.9,61.04,34.8,56.44,30.24,29.34,0,93.97,93.99,0,0,0,0,49.66,35.53,0,30.43,0,0,2.98,36.2,28.57,73.11,28.53,86.52,21.23,82.27,21.12,69.72,39.03,29.94,1,97.41,97.43,0,0,0,0,50.1,36.38,0,0,0,71.47,2.97,34.37,29.23,72.37,29.19,86.34,25.56,85.04,25.56,55.73,31.71,30.81,0,97.4,97.42,0,0,0,0,50.3,36.76,0,0,0,71.1,2.97,34.37,29.39,72.1,29.35,86.1,25.68,84.47,25.68,57.82,31.87,30.97,1,93.09,93.11,0,0,0,0,0,36.38,0,30.22,0,81.35,2.98,36.67,32.1,73.26,32.1,64.11,23.69,83.24,23.58,72.87,34.45,33.55,1,119.77,0,0,0,0,0,49.61,35.72,0,30.23,0,81.74,2.99,21.88,28.27,72.93,28.23,86.33,20.83,81.55,20.72,69.97,30.81,29.91,1,93.1,93.12,0,0,0,0,39.81,35.4,0,31.22,0,0,2.98,36.66,28.92,72.66,28.89,78.89,21.6,82.88,21.48,67.46,39.59,30.23,1,119.09,0,0,0,0,49.49,0,34.99,0,29.55,0,76.78,2.99,22.27,26.96,72.77,26.92,85.29,19.23,81.22,19.13,70.56,29.47,28.57,1,89.82,89.84,0,0,0,0,50.28,0,0,0,0,0,2.98,38.39,28.26,72.14,28.22,85.32,33.41,61.09,33.41,58.04,42.29,29.64
92,1,92.67,92.69,0,0,0,0,0,35.65,0,30.85,0,0,2.98,36.89,26.24,65.46,26.24,60.54,22.45,83.28,22.33,69.54,40.25,27.43,1,95.57,95.59,0,0,0,0,51.41,36.1,0,31.13,0,51.41,2.98,35.35,33.12,69.16,33.07,87.61,21.12,81.17,21.01,67.29,35.51,34.61,1,90.84,0,90.84,0,0,0,49.5,38.72,0,0,0,0,2.98,37.86,28.29,70.23,28.25,86.56,29.11,84.21,29.11,57.44,41.39,29.66,0,93.52,93.54,0,0,0,0,0,0,0,32.16,0,0,2.98,36.44,30.5,70.28,30.5,62.89,28.33,60.08,28.21,70.91,39.59,31.69,1,120.49,0,0,0,0,0,50.85,34.87,0,30.54,0,68.44,2.99,21.46,29.22,68.82,29.18,84.83,17.92,80.12,17.81,66.06,31.86,30.96,1,96.86,96.88,0,0,0,0,50.3,0,0,33.03,0,91.04,2.98,34.66,27.77,71.2,27.73,84.49,23.87,60.25,28.93,68.5,30.37,29.47,0,93.91,93.92,0,0,0,0,49.35,35.48,0,30.06,0,0,2.98,36.24,28.06,71.65,28.02,86.61,21.46,82.6,21.36,71.16,39.14,29.44,1,97.7,97.72,0,0,0,0,50.58,0,0,0,0,70.8,2.97,34.21,29.4,74.21,29.35,85.56,29.03,62.32,29.03,52.79,31.88,30.98,0,97.66,97.68,0,0,0,0,50.81,36.55,0,0,0,69.05,2.97,34.23,29.52,73.3,29.48,85.22,25.66,84.84,25.66,57.6,32,31.1,1,95.5,95.51,0,0,0,0,50.95,35.92,0,30.54,0,90.07,2.98,35.39,29.26,70.43,29.22,84.69,22.25,82.61,22.14,70.4,31.86,30.96,1,120.96,0,0,0,0,0,50.2,35.33,0,30.4,0,77.2,2.99,21.19,28.38,69.85,28.33,85.28,20.41,81.81,20.3,68.99,30.89,29.99,1,93.37,93.39,0,0,0,0,40.19,35.83,0,31.05,0,0,2.98,36.52,28.47,70.43,28.44,77.89,21.49,82.01,21.38,67.91,39.5,29.78,1,119.14,0,0,0,0,50.17,0,34.92,0,29.87,0,74.62,2.99,22.25,27.13,72.93,27.09,84.15,19.1,81.2,18.99,69.42,29.63,28.73,1,93.22,93.24,0,0,0,0,50.5,38.24,0,0,0,0,2.98,36.6,27.73,71.42,27.69,84.77,27.88,83.9,27.88,55.18,39.9,29.11
93,1,90.24,90.26,0,0,0,0,48.47,0,0,32.63,0,0,2.98,38.17,24.24,68.66,24.2,84.46,30.75,62.06,30.63,71.65,42.06,25.6,1,92.35,92.37,0,0,0,0,50.27,36.34,0,31.44,0,0,2.98,37.06,28.5,68.8,28.46,85.27,22.15,81.77,22.03,67.26,40.33,29.87,1,91.23,0,91.23,0,0,0,50.05,38.8,0,0,0,0,2.98,37.65,27.72,68.41,27.68,84.93,29.06,84.01,29.06,56.09,41.25,29.1,0,92.87,92.88,0,0,0,0,50.45,36.36,0,30.6,0,0,2.98,36.79,28.35,68.43,28.31,84.76,21.56,81.14,21.45,69.48,39.68,29.73,1,98.48,98.5,0,0,0,0,50.95,35.33,0,30.85,0,66.47,2.97,33.79,29.44,69.65,29.4,84.85,18.96,80.35,18.85,66.07,31.98,31.08,1,96.55,96.57,0,0,0,0,50.56,38.02,0,31.26,0,90.05,2.98,34.82,28.12,70.34,28.08,84.32,26.96,83.4,21.65,67.49,30.72,29.82,0,92.55,92.56,0,0,0,0,49.48,35.6,0,30.74,0,0,2.98,36.96,27.53,68.26,27.49,85.84,22.02,82.95,21.91,69.49,39.96,28.9,1,97.41,97.43,0,0,0,0,50.77,0,0,0,0,70.88,2.97,34.37,29.57,71.17,29.53,85.34,29.16,62.22,29.16,52.01,32.05,31.15,0,98.15,98.17,0,0,0,0,50.61,34.63,0,30.59,0,65.26,2.97,33.97,29.61,67.36,29.57,85.72,19.55,82.17,19.44,67.52,32.06,31.16,1,94.46,94.48,0,0,0,0,51.35,35.87,0,30.61,0,90.83,2.98,35.94,29.68,69.23,29.64,84.29,22.8,83.25,22.69,70.7,32.29,31.39,1,97.63,97.65,0,0,0,0,50.11,35.14,0,30.39,0,72.11,2.99,34.24,28.47,70.58,28.43,85.56,19.93,81.66,19.82,68.56,30.95,30.05,1,93.77,93.79,0,0,0,43.84,20.43,35.64,0,30.87,0,0,2.98,36.31,26.2,69.55,26.14,94.4,21.49,82.34,21.38,68.53,39.35,27.69,1,120.41,0,0,0,0,50.04,0,34.97,0,29.4,0,67.54,2.99,21.51,27.15,70.74,27.11,84.42,18.37,80.39,18.26,70.17,29.61,28.71,1,93.04,93.05,0,0,0,0,0,35.82,0,31.54,0,0,2.98,36.7,27.22,70.85,27.18,84.7,21.68,82.22,21.56,66.44,39.78,28.59
